State_Name,Year,PC_No,Party,Candidate,Sex,Total_Votes,N_Segments,PC_Name,PC_Position,PC_Total_Votes,PC_Vote_Share,N_Candidates_PC
Rajasthan,2019,9,IND,GHANSHYAM SINGH YADAV,M,1004,8,BHARATPUR,8,1132585,0.0886467682337308,8
Rajasthan,2019,9,IND,PURUSHOTTAM BABA,M,1891,8,BHARATPUR,6,1132585,0.1669631859860408,8
Rajasthan,2019,9,IND,SUNIL,M,2232,8,BHARATPUR,5,1132585,0.19707130149172028,8
Rajasthan,2019,9,IND,TEJVEER SINGH,M,1093,8,BHARATPUR,7,1132585,0.09650489808711929,8
Rajasthan,2019,10,APoI,JEET RAM BAIRWA,M,7011,8,KARAULI-DHOLPUR,4,987115,0.7102515917598253,5
Rajasthan,2019,10,BJP,MANOJ RAJORIA,M,523801,8,KARAULI-DHOLPUR,1,987115,53.06382741625849,5
Rajasthan,2019,10,BSP,RAMKUMAR,M,25674,8,KARAULI-DHOLPUR,3,987115,2.6009127609245124,5
Rajasthan,2019,10,INC,SANJAY KUMAR,M,427847,8,KARAULI-DHOLPUR,2,987115,43.34317683349964,5
Rajasthan,2019,10,PRCP,VIJAY BABU,M,2782,8,KARAULI-DHOLPUR,5,987115,0.28183139755752873,5
Rajasthan,2019,11,APoI,Ramphool Meena,M,4990,8,Dausa,5,1049274,0.4755669157912995,11
Rajasthan,2019,11,BJP,Jaskaur Meena,F,545481,8,Dausa,1,1049274,51.98651639133344,11
Rajasthan,2019,11,BSP,Dwarka Prasad Maheshwara,M,13363,8,Dausa,3,1049274,1.2735472336110492,11
Rajasthan,2019,11,INC,Savita Meena,F,467458,8,Dausa,2,1049274,44.550613090575006,11
Rajasthan,2019,11,IND,Anju Dhanka,F,2413,8,Dausa,8,1049274,0.22996853062212538,11
Rajasthan,2019,11,IND,Bharti Meena,F,2027,8,Dausa,9,1049274,0.19318119004187656,11
Rajasthan,2019,11,IND,Bimla Devi Meena,F,1190,8,Dausa,10,1049274,0.11341174945724378,11
Rajasthan,2019,11,IND,Maliram Nayaka,M,3002,8,Dausa,6,1049274,0.28610258140390404,11
Rajasthan,2019,11,IND,Radhey Shyam Meena,M,2624,8,Dausa,7,1049274,0.25007767275277953,11
Rajasthan,2019,11,NPSF,Chandra Prakash Meena,M,5796,8,Dausa,4,1049274,0.5523819326505756,11
Rajasthan,2019,11,PPID,Rinku Kumar Meena,M,930,8,Dausa,11,1049274,0.08863271176070311,11
Rajasthan,2019,12,APoI,Naresh Kumar Atal,M,5377,8,TONK-SAWAI MADHOPUR,5,1219601,0.4408818949804075,8
Rajasthan,2019,12,BJP,Sukhbir Singh Jaunapuria,M,641561,8,TONK-SAWAI MADHOPUR,1,1219601,52.60417136424126,8
Rajasthan,2019,12,BSP,Laxmi Kant Bairwa,M,23247,8,TONK-SAWAI MADHOPUR,3,1219601,1.906115196691377,8
Rajasthan,2019,12,INC,Namonarayan,M,530968,8,TONK-SAWAI MADHOPUR,2,1219601,43.5362056935014,8
Rajasthan,2019,12,IND,Prem Lata Banshiwal,F,4794,8,TONK-SAWAI MADHOPUR,6,1219601,0.3930793759598426,8
Rajasthan,2019,12,IPGP,Ganesh Meena,M,7166,8,TONK-SAWAI MADHOPUR,4,1219601,0.5875692132098941,8
Rajasthan,2019,12,RTKP,Bajrang Lal Meena,M,1891,8,TONK-SAWAI MADHOPUR,8,1219601,0.15505070920735553,8
Rajasthan,2019,12,SHS,Mukesh Kumar,M,4597,8,TONK-SAWAI MADHOPUR,7,1219601,0.37692655220846816,8
Rajasthan,2019,13,APoI,Vishram Babu,M,13036,8,Ajmer,4,1247329,1.0451131978812327,7
Rajasthan,2019,13,BJP,Bhagirath Chaudhary,M,811091,8,Ajmer,1,1247329,65.0262280440846,7
Rajasthan,2019,13,BSP,Durga Lal Regar,M,13547,8,Ajmer,3,1247329,1.0860807373195043,7
Rajasthan,2019,13,INC,Riju Jhunjhunwala,M,397420,8,Ajmer,2,1247329,31.861682042187745,7
Rajasthan,2019,13,IND,Mukesh Gena,M,4649,8,Ajmer,6,1247329,0.3727164204472116,7
Rajasthan,2019,13,IND,Pramod Kumar,M,2772,8,Ajmer,7,1247329,0.2222348714733643,7
Rajasthan,2019,13,IND,Soniya Regar,F,4814,8,Ajmer,5,1247329,0.38594468660634046,7
Rajasthan,2019,14,INC,DR. JYOTI MIRDHA,F,476671,8,Nagaur,2,1183057,40.29146524639134,13
Rajasthan,2019,14,IND,C.A. RASTRA PUTRA HINDU,M,1529,8,Nagaur,10,1183057,0.12924144821424496,13
Rajasthan,2019,14,IND,DHARMENDRA,M,1249,8,Nagaur,13,1183057,0.1055739495222969,13
Rajasthan,2019,14,IND,DHARMI CHAND,M,3141,8,Nagaur,7,1183057,0.26549861925503165,13
Rajasthan,2019,14,IND,MADANLAL,M,1306,8,Nagaur,12,1183057,0.11039197604172918,13
Rajasthan,2019,14,IND,PREM RAJ,M,1347,8,Nagaur,11,1183057,0.11385757406447872,13
Rajasthan,2019,14,IND,RAM CHANDRA,M,2578,8,Nagaur,8,1183057,0.21791004152800753,13
Rajasthan,2019,14,IND,RAVINDRA SINGH SHEKHAWAT,M,6985,8,Nagaur,6,1183057,0.5904195655830615,13
Rajasthan,2019,14,IND,SAROJ PRAJAPAT,F,12753,8,Nagaur,3,1183057,1.0779700386371918,13
Rajasthan,2019,14,IND,SHIV NARAYAN,M,2402,8,Nagaur,9,1183057,0.2030333280644973,13
Rajasthan,2019,14,IND,SOHANARAM RATHI,M,10203,8,Nagaur,4,1183057,0.862426746978379,13
Rajasthan,2019,14,RLTP,HANUMAN BENIWAL,M,655496,8,Nagaur,1,1183057,55.4069668663471,13
Rajasthan,2019,14,RPWP,HANUMANRAM,M,7397,8,Nagaur,5,1183057,0.6252445993726422,13
Rajasthan,2019,15,APoI,RAMPRASAD JATAV,M,6229,8,Pali,4,1330120,0.4683036117042071,8
Rajasthan,2019,15,BJP,P. P. CHAUDHARY,M,890817,8,Pali,1,1330120,66.97267915676781,8
Rajasthan,2019,15,IICR,Dr. RAMLAL MOHBARSHA,M,2548,8,Pali,6,1330120,0.1915616636092984,8
Rajasthan,2019,15,INC,BADRIRAM JAKHAR,M,413439,8,Pali,2,1330120,31.082834631461825,8
Rajasthan,2019,15,IND,HEMANT KUMAR SINGHVI,M,5138,8,Pali,5,1330120,0.38628093705831057,8
Rajasthan,2019,15,IND,JAGDISH CHANDRA,M,2337,8,Pali,7,1330120,0.17569843322407,8
Rajasthan,2019,15,PSS,LAXMAN KUMAR,M,1884,8,Pali,8,1330120,0.14164135566715785,8
Rajasthan,2019,15,SHS,KANHAIYALAL VAISHNAV,M,7728,8,Pali,3,1330120,0.5810002105073226,8
Rajasthan,2019,16,BJP,Gajendra Singh Shekhawat,M,781166,8,Jodhpur,1,1323331,59.030280406035985,10
Rajasthan,2019,16,BSP,Mukul Chaudhary,F,11646,8,Jodhpur,3,1323331,0.8800519295625963,10
Rajasthan,2019,16,BTP,Amar Singh Kalundha,M,7235,8,Jodhpur,4,1323331,0.5467264048072629,10
Rajasthan,2019,16,INC,Vaibhav Gehlot,M,511052,8,Jodhpur,2,1323331,38.618607136083114,10
Rajasthan,2019,16,IND,Anil Joya Meghwal,M,1322,8,Jodhpur,8,1323331,0.0998994204775676,10
Rajasthan,2019,16,IND,Chand Mohammad,M,900,8,Jodhpur,10,1323331,0.06801019548397189,10
Rajasthan,2019,16,IND,Moda Ram Meghwal,M,1516,8,Jodhpur,7,1323331,0.11455939594855709,10
Rajasthan,2019,16,IND,Shambhu Ram,M,3051,8,Jodhpur,6,1323331,0.23055456269066468,10
Rajasthan,2019,16,IND,Tasleem,F,929,8,Jodhpur,9,1323331,0.0702016351162332,10
Rajasthan,2019,16,IND,Vishek Vishnoi,M,4514,8,Jodhpur,5,1323331,0.34110891379405456,10
Rajasthan,2019,17,BJP,KAILASH CHOUDHARY,M,844104,8,Barmer,1,1398952,60.33831039235085,7
Rajasthan,2019,17,BMUP,RAMESH KUMAR MEGHWAL,M,16663,8,Barmer,3,1398952,1.1911059135695865,7
Rajasthan,2019,17,INC,MANVENDRA SINGH,M,520856,8,Barmer,2,1398952,37.231870714649254,7
Rajasthan,2019,17,IND,BHERARAM JAKHAR,M,2385,8,Barmer,7,1398952,0.17048476287964134,7
Rajasthan,2019,17,IND,HANEEF,M,8069,8,Barmer,4,1398952,0.5767889105559019,7
Rajasthan,2019,17,IND,MULA RAM,M,3516,8,Barmer,5,1398952,0.25133099634583606,7
Rajasthan,2019,17,IND,POPATLAL,M,3359,8,Barmer,6,1398952,0.2401083096489372,7
Rajasthan,2019,18,APoI,Ramprasad Jatav,M,3879,8,Jalore,6,1343088,0.28881205103463065,15
Rajasthan,2019,18,BJP,Devaji Patel,M,772383,8,Jalore,1,1343088,57.507996497623395,15
Rajasthan,2019,18,BMUP,Bhanwerlal,M,3341,8,Jalore,8,1343088,0.24875510763256017,15
Rajasthan,2019,18,INC,Ratan Devasi,M,511363,8,Jalore,2,1343088,38.07367797195716,15
Rajasthan,2019,18,IND,Bhavaram,M,2527,8,Jalore,12,1343088,0.18814850553351678,15
Rajasthan,2019,18,IND,Bheraram Barar (Meghwal),M,3321,8,Jalore,9,1343088,0.24726600192988096,15
Rajasthan,2019,18,IND,Dinesh Singh,M,3248,8,Jalore,10,1343088,0.2418307661151019,15
Rajasthan,2019,18,IND,Kapoora Ram Meena,M,1312,8,Jalore,14,1343088,0.09768533409575544,15
Rajasthan,2019,18,IND,Kheta Ram,M,1224,8,Jalore,15,1343088,0.09113326900396698,15
Rajasthan,2019,18,IND,Lakharam Choudhary,M,6333,8,Jalore,5,1343088,0.4715253207533684,15
Rajasthan,2019,18,IND,Lukaram,M,13485,8,Jalore,3,1343088,1.00402952003145,15
Rajasthan,2019,18,IND,Mohanlal,M,3466,8,Jalore,7,1343088,0.25806201827430514,15
Rajasthan,2019,18,IND,Nimbaram,M,2016,8,Jalore,13,1343088,0.15010185483006325,15
Rajasthan,2019,18,RRP,Kaluram,M,12283,8,Jalore,4,1343088,0.9145342673004301,15
Rajasthan,2019,18,SHS,Vijay Shree,F,2907,8,Jalore,11,1343088,0.2164415138844216,15
Rajasthan,2019,19,APoI,HARJI LAL MEENA,M,11853,8,Udaipur,7,1420059,0.8346836293421611,9
Rajasthan,2019,19,BJP,ARJUNLAL MEENA,M,867694,8,Udaipur,1,1420059,61.102672494593534,9
Rajasthan,2019,19,BMUP,PARBHULAL MEENA,M,4132,8,Udaipur,9,1420059,0.2909738257354096,9
Rajasthan,2019,19,BSP,KESULAL MEENA,M,16303,8,Udaipur,5,1420059,1.1480508908432678,9
Rajasthan,2019,19,BTP,BIRDHI LAL CHHANWAL,M,50953,8,Udaipur,3,1420059,3.588090353992334,9
Rajasthan,2019,19,CPI,GHANSHYAM SINGH TAWAR,M,18378,8,Udaipur,4,1420059,1.2941715801949074,9
Rajasthan,2019,19,CPIM,KIKA MINA,M,13097,8,Udaipur,6,1420059,0.9222856233438189,9
Rajasthan,2019,19,INC,RAGHUVIR SINGH MEENA,M,431960,8,Udaipur,2,1420059,30.418454444498433,9
Rajasthan,2019,19,SatBP,SHANKERLAL,M,5689,8,Udaipur,8,1420059,0.4006171574561339,9
Rajasthan,2019,20,BJP,KANAKMAL KATARA,M,710684,8,Banswara,1,1407513,50.49218017879764,5
Rajasthan,2019,20,BSP,BAPULAL,M,26169,8,Banswara,4,1407513,1.8592368241003812,5
Rajasthan,2019,20,BTP,KANTILAL ROAT,M,249964,8,Banswara,3,1407513,17.759267587581785,5
Rajasthan,2019,20,INC,TARACHAND BHAGORA,M,405874,8,Banswara,2,1407513,28.83625231170156,5
Rajasthan,2019,20,IND,NITESH DAMOR,M,14822,8,Banswara,5,1407513,1.0530630978186346,5
Rajasthan,2019,21,APoI,Jai Prakash Regar,M,4218,8,Chittorgarh,8,1436976,0.29353308614757656,10
Rajasthan,2019,21,BJP,Chandra Prakash Joshi,M,979946,8,Chittorgarh,1,1436976,68.19501508723876,10
Rajasthan,2019,21,BSP,Dr. Jagdish Chandra Sharma,M,13458,8,Chittorgarh,3,1436976,0.9365500885192237,10
Rajasthan,2019,21,BTP,Prakash Chandra Meena,M,5393,8,Chittorgarh,6,1436976,0.37530202313747757,10
Rajasthan,2019,21,CPI,Radha Bhandari,F,9923,8,Chittorgarh,4,1436976,0.6905473717027981,10
Rajasthan,2019,21,INC,Gopal Singh Shekhawat,M,405681,8,Chittorgarh,2,1436976,28.23157798042556,10
Rajasthan,2019,21,IND,Gulab Sehlot,M,4225,8,Chittorgarh,7,1436976,0.29402022024028235,10
Rajasthan,2019,21,IND,Shamshuddin,M,9027,8,Chittorgarh,5,1436976,0.6281942078364565,10
Rajasthan,2019,21,RTORP,Gopal Dhakad,M,2791,8,Chittorgarh,9,1436976,0.194227321820267,10
Rajasthan,2019,21,SatBP,Mangilal Meena,M,2314,8,Chittorgarh,10,1436976,0.16103261293160082,10
Rajasthan,2019,22,APoI,Chandra Prakash Tanwar,M,12885,8,Rajsamand,4,1221376,1.0549576870677009,10
Rajasthan,2019,22,BJP,Diya Kumari,F,858690,8,Rajsamand,1,1221376,70.30513126178998,10
Rajasthan,2019,22,BSP,Chenaram,M,15916,8,Rajsamand,3,1221376,1.3031204150073359,10
Rajasthan,2019,22,INC,Devkinandan (Kaka),M,309748,8,Rajsamand,2,1221376,25.360576923076923,10
Rajasthan,2019,22,IND,Bhanwar Lal Kumawat,M,2437,8,Rajsamand,7,1221376,0.19952905575351076,10
Rajasthan,2019,22,IND,Bhanwer Lal Mali,M,5920,8,Rajsamand,6,1221376,0.48469922448124086,10
Rajasthan,2019,22,IND,Jitendra Kumar Khatik,M,1548,8,Rajsamand,9,1221376,0.12674229721232447,10
Rajasthan,2019,22,IND,Neeru Ram Kapri,M,1547,8,Rajsamand,10,1221376,0.12666042234332425,10
Rajasthan,2019,22,IND,Rakesh Samdolav,M,10331,8,Rajsamand,5,1221376,0.8458492716411654,10
Rajasthan,2019,22,IPGP,Mishri Kathat,M,2354,8,Rajsamand,8,1221376,0.1927334416264934,10
Rajasthan,2019,23,BJP,SUBHASH CHANDRA BAHERIA,M,936065,8,Bhilwara,1,1289949,72.56604718481118,4
Rajasthan,2019,23,BSP,SHIVLAL GURJAR,M,15599,8,Bhilwara,3,1289949,1.2092726146537578,4
Rajasthan,2019,23,INC,RAM PAL SHARMA,M,325145,8,Bhilwara,2,1289949,25.206035277363682,4
Rajasthan,2019,23,RTORP,PAWAN KUMAR SHARMA,M,13140,8,Bhilwara,4,1289949,1.0186449231713812,4
Rajasthan,2019,24,AVIRP,MAHESH KUMAR RANIWAL,M,887,8,Kota,15,1347601,0.06582066947115653,15
Rajasthan,2019,24,BJP,OM BIRLA,M,796071,8,Kota,1,1347601,59.073197482044016,15
Rajasthan,2019,24,BKNP,CAPTAIN SOMESH BHATNAGAR,M,1148,8,Kota,13,1347601,0.08518842001452952,15
Rajasthan,2019,24,BSP,HARISH KUMAR LAHRI,M,9965,8,Kota,3,1347601,0.7394621998647968,15
Rajasthan,2019,24,INC,RAMNARAIN MEENA,M,517559,8,Kota,2,1347601,38.405952503745546,15
Rajasthan,2019,24,IND,ABDUL ASIPH,M,1243,8,Kota,11,1347601,0.09223798438855418,15
Rajasthan,2019,24,IND,ENGINEER PRAVEEN KHANDELWAL,M,4096,8,Kota,5,1347601,0.3039475334316315,15
Rajasthan,2019,24,IND,HERGOVIND MEENA,M,4511,8,Kota,4,1347601,0.33474299885500236,15
Rajasthan,2019,24,IND,KESHARI LAL,M,1675,8,Kota,8,1347601,0.12429495080517157,15
Rajasthan,2019,24,IND,SATISH BHARDWAJ,M,2462,8,Kota,7,1347601,0.18269502619840738,15
Rajasthan,2019,24,IND,SUNIL MADAN,M,3035,8,Kota,6,1347601,0.22521503026489295,15
Rajasthan,2019,24,MCPI,RAJENDRA PRASAD SINGOR,M,1161,8,Kota,12,1347601,0.08615309724465921,15
Rajasthan,2019,24,PSS,SHOBHA RAM NIRMAL,M,996,8,Kota,14,1347601,0.07390911701609007,15
Rajasthan,2019,24,RKSP,CHANDRA PRAKASH,M,1487,8,Kota,9,1347601,0.11034423393868067,15
Rajasthan,2019,24,SHS,BHIM SINGH KUNTAL,M,1305,8,Kota,10,1347601,0.09683875271686501,15
Rajasthan,2019,25,BJP,DUSHYANT SINGH,M,887017,8,JHALAWAR-BARAN,1,1352198,65.59815944114693,7
Rajasthan,2019,25,BSP,BADREE LAL,M,13336,8,JHALAWAR-BARAN,3,1352198,0.9862460970952478,7
Rajasthan,2019,25,INC,PRAMOD SHARMA,M,433272,8,JHALAWAR-BARAN,2,1352198,32.04205301294633,7
Rajasthan,2019,25,IND,ABDUL QAYYUM SIDDIQUI,M,3344,8,JHALAWAR-BARAN,6,1352198,0.2473010609393003,7
Rajasthan,2019,25,IND,HARISH KUMAR DHAKAR,M,7421,8,JHALAWAR-BARAN,4,1352198,0.5488101594588959,7
Rajasthan,2019,25,IND,MOHAMMAD NASIR,M,5107,8,JHALAWAR-BARAN,5,1352198,0.37768137506489435,7
Rajasthan,2019,25,IND,PRINCE MEENA,M,2701,8,JHALAWAR-BARAN,7,1352198,0.19974885334840017,7
Sikkim,1999,1,INC,Somnath Poudyal,M,9749,32,Sikkim,3,204823,4.75971936745385,4
Sikkim,1999,1,IND,Youaraj Rai,M,1065,32,Sikkim,4,204823,0.5199611371769772,4
Sikkim,1999,1,SDF,Bhim Pd. Dahal,M,107765,32,Sikkim,1,204823,52.61372013885159,4
Sikkim,1999,1,SSP,Satish Chandra Rai,M,86244,32,Sikkim,2,204823,42.10659935651758,4
Sikkim,2004,1,INC,BIRAJ ADHIKARI,M,59029,32,SIKKIM,2,215294,27.417856512489898,4
Sikkim,2004,1,SDF,NAKUL DAS RAI,M,150333,32,SIKKIM,1,215294,69.82684143543247,4
Sikkim,2004,1,SHRP,TARA KUMAR PRADHAN,M,2740,32,SIKKIM,4,215294,1.2726782910810335,4
Sikkim,2004,1,SSP,RAJENDRA PD. UPRETY,M,3192,32,SIKKIM,3,215294,1.4826237609965907,4
Sikkim,2009,1,BJP,PADAM BDR. CHETTRI,M,4414,31,Sikkim,4,245845,1.79544021639651,7
Sikkim,2009,1,INC,KHARANANDA UPRETI,M,72844,31,Sikkim,2,245845,29.630051455185182,7
Sikkim,2009,1,IND,ATRI RAM CHANDRA POUDYAL,M,3674,31,Sikkim,5,245845,1.4944375521161706,7
Sikkim,2009,1,SDF,PREM DAS RAI,M,155215,31,Sikkim,1,245845,63.13530883280115,7
Sikkim,2009,1,SGPP,NAR BAHADUR KHATIWADA,M,2258,31,Sikkim,7,245845,0.9184648864121703,7
Sikkim,2009,1,SHRP,TARA KR. PRADHAN,M,4603,31,Sikkim,3,245845,1.8723179238951373,7
Sikkim,2009,1,SJEP,BHIM SUBBA,M,2837,31,Sikkim,6,245845,1.1539791331936788,7
Sikkim,2014,1,AAAP,KAUSHAL RAI,M,2470,32,Sikkim,5,295308,0.8364148617714386,6
Sikkim,2014,1,AITC,NAKUL DAS RAI,M,1908,32,Sikkim,6,295308,0.6461050835060345,6
Sikkim,2014,1,BJP,NAR BAHADUR KHATIWADA,M,7188,32,Sikkim,3,295308,2.4340688366044945,6
Sikkim,2014,1,INC,AKAR DHOJ LIMBU,M,6967,32,Sikkim,4,295308,2.359231717393366,6
Sikkim,2014,1,SDF,PREM DAS RAI,M,159704,32,Sikkim,1,295308,54.08048545924933,6
Sikkim,2014,1,SKM,TEK NATH DHAKAL,M,117071,32,Sikkim,2,295308,39.64369404147534,6
Sikkim,2019,1,AIP,RABIN RAI,M,392,31,Sikkim,10,337623,0.11610583402197126,11
Sikkim,2019,1,BJP,LATEN TSHERING SHERPA,M,16062,31,Sikkim,3,337623,4.7573773113798525,11
Sikkim,2019,1,HMSKP,BIRAJ ADHIKARI,M,1943,31,Sikkim,6,337623,0.5754939681242095,11
Sikkim,2019,1,INC,BHARAT BASNETT,M,3922,31,Sikkim,4,337623,1.161650716923906,11
Sikkim,2019,1,IND,MAHENDRA THAPA,M,593,31,Sikkim,9,337623,0.1756396927934412,11
Sikkim,2019,1,IND,PASSANG GYALI SHERPA,M,1947,31,Sikkim,5,337623,0.576678721532597,11
Sikkim,2019,1,JMBP,SUNMAYA GURUNG,F,377,31,Sikkim,11,337623,0.11166300874051827,11
Sikkim,2019,1,SDF,DEK BAHADUR KATWAL,M,149158,31,Sikkim,2,337623,44.178862222064254,11
Sikkim,2019,1,SKM,INDRA HANG SUBBA,M,161143,31,Sikkim,1,337623,47.72867962194518,11
Sikkim,2019,1,SKPP,DHIRAJ KUMAR RAI,M,1479,31,Sikkim,7,337623,0.4380625727512639,11
Sikkim,2019,1,SUTF,NARENDRA ADHIKARI,M,607,31,Sikkim,8,337623,0.17978632972279732,11
Tamil_Nadu,1999,1,CPI(ML)(L),"Kumarasamy, S.",M,2321,6,Madras North,5,879453,0.26391404657213063,20
Tamil_Nadu,1999,1,CPM,"Soundara Rajan, A.",M,311310,6,Madras North,2,879453,35.398139525364066,20
Tamil_Nadu,1999,1,DMK,"Kuppusamy, C.",M,471085,6,Madras North,1,879453,53.56568230479628,20
Tamil_Nadu,1999,1,DTMK,"Rajendran, V.V.",M,1767,6,Madras North,7,879453,0.20092034480523688,20
Tamil_Nadu,1999,1,IND,"Amanullah, J.M.",M,536,6,Madras North,12,879453,0.0609469749946842,20
Tamil_Nadu,1999,1,IND,"Amudhan, A.",M,426,6,Madras North,16,879453,0.04843920027562587,20
Tamil_Nadu,1999,1,IND,"Jayasankar, G.",M,177,6,Madras North,20,879453,0.02012614659339385,20
Tamil_Nadu,1999,1,IND,"Joseph Kennedy, A.",M,448,6,Madras North,14,879453,0.050940755219437535,20
Tamil_Nadu,1999,1,IND,"Kanchana, M.",F,351,6,Madras North,18,879453,0.03991117205808611,20
Tamil_Nadu,1999,1,IND,"Marimuthu, P.",M,633,6,Madras North,11,879453,0.07197655815603562,20
Tamil_Nadu,1999,1,IND,"Murthy, G.",M,385,6,Madras North,17,879453,0.043777211516704134,20
Tamil_Nadu,1999,1,IND,"Nithiyanantham, K.",M,1054,6,Madras North,8,879453,0.11984722321715885,20
Tamil_Nadu,1999,1,IND,"Ravi, A.",M,293,6,Madras North,19,879453,0.03331616356985535,20
Tamil_Nadu,1999,1,IND,"Sampath, D.",M,2227,6,Madras North,6,879453,0.2532255845394808,20
Tamil_Nadu,1999,1,IND,"Selvaraj, M.T.R.",M,638,6,Madras North,10,879453,0.07254509337053827,20
Tamil_Nadu,1999,1,IND,"Selvarajan, C.R.",M,832,6,Madras North,9,879453,0.09460425969324114,20
Tamil_Nadu,1999,1,IND,"Sikkandar Kasim, A.Y.",M,444,6,Madras North,15,879453,0.05048592704783542,20
Tamil_Nadu,1999,1,IND,"Sreenivasan, K. (Alias) Gandhi Sr",M,2877,6,Madras North,4,879453,0.32713516242482543,20
Tamil_Nadu,1999,1,LJSPI,Navita,F,459,6,Madras North,13,879453,0.05219153269134337,20
Tamil_Nadu,1999,1,TMC(M),"Aaroon Rasheed, J.M.",M,81190,6,Madras North,3,879453,9.231874813094048,20
Tamil_Nadu,1999,2,ADMK,"Abdul Latheef, M.",M,227613,6,Madras Central,2,617882,36.83761624387828,18
Tamil_Nadu,1999,2,AJBP,Balasami,M,813,6,Madras Central,11,617882,0.1315785214652636,18
Tamil_Nadu,1999,2,DMK,Murasoli Maran,M,364551,6,Madras Central,1,617882,59.0001003427839,18
Tamil_Nadu,1999,2,DTMK,"Rajasheakar, S.",M,567,6,Madras Central,13,617882,0.09176509430603255,18
Tamil_Nadu,1999,2,IND,"Ambeth Venkatesh, B.",M,887,6,Madras Central,10,617882,0.14355491825299976,18
Tamil_Nadu,1999,2,IND,"Anavarathan, A.",M,778,6,Madras Central,12,617882,0.12591400947106404,18
Tamil_Nadu,1999,2,IND,"Arumugam, A.",M,500,6,Madras Central,14,617882,0.08092159991713628,18
Tamil_Nadu,1999,2,IND,"Arumugam, J.",M,350,6,Madras Central,17,617882,0.0566451199419954,18
Tamil_Nadu,1999,2,IND,"Asan Meeran, M.",M,419,6,Madras Central,16,617882,0.0678123007305602,18
Tamil_Nadu,1999,2,IND,"Dominic Savio, M.",M,2613,6,Madras Central,6,617882,0.42289628116695427,18
Tamil_Nadu,1999,2,IND,"Ganesan, R.",M,428,6,Madras Central,15,617882,0.06926888952906865,18
Tamil_Nadu,1999,2,IND,"Loganathan, V.G.",M,3814,6,Madras Central,4,617882,0.6172699641679156,18
Tamil_Nadu,1999,2,IND,"Ramachanthiran, S.",M,308,6,Madras Central,18,617882,0.04984770554895594,18
Tamil_Nadu,1999,2,IND,"Ranganathan, S.",M,3561,6,Madras Central,5,617882,0.5763236346098446,18
Tamil_Nadu,1999,2,IND,"Santhosh Kumar, Dr.N.",M,1620,6,Madras Central,9,617882,0.2621859837315216,18
Tamil_Nadu,1999,2,NCP,"Subbu, A.P.S.",M,1814,6,Madras Central,8,617882,0.2935835644993704,18
Tamil_Nadu,1999,2,PT,"Janaki Ammal, R. (Tmt)",F,5046,6,Madras Central,3,617882,0.8166607863637394,18
Tamil_Nadu,1999,2,SPSP,"Sudarson, M.S.",M,2200,6,Madras Central,7,617882,0.35605503963539964,18
Tamil_Nadu,1999,3,DMK,"Baalu, T.R.",M,562188,6,Madras South,1,936475,60.03235537521023,11
Tamil_Nadu,1999,3,INC,"Dhandayudhapani, V.",M,322028,6,Madras South,2,936475,34.387250060065675,11
Tamil_Nadu,1999,3,IND,"Babu, P.",M,1083,6,Madras South,8,936475,0.11564644010785124,11
Tamil_Nadu,1999,3,IND,"Dhandapani, V.M.",M,2117,6,Madras South,6,936475,0.22606049280546733,11
Tamil_Nadu,1999,3,IND,"Elango, S.",M,770,6,Madras South,10,936475,0.08222323073226728,11
Tamil_Nadu,1999,3,IND,"Mohanraj, J.",M,2166,6,Madras South,5,936475,0.2312928802157025,11
Tamil_Nadu,1999,3,IND,"Raja, M.",M,4309,6,Madras South,4,936475,0.46012974185109057,11
Tamil_Nadu,1999,3,IND,"Suresh, P.",M,784,6,Madras South,9,936475,0.08371819856376304,11
Tamil_Nadu,1999,3,LJSPI,"Jayaveera Pandian, A.",M,768,6,Madras South,11,936475,0.08200966389919645,11
Tamil_Nadu,1999,3,NOC,"Dhanasekar, T.",M,1566,6,Madras South,7,936475,0.16722283029445528,11
Tamil_Nadu,1999,3,TMC(M),Muktha V. Srinivasan,M,38696,6,Madras South,3,936475,4.132091086254305,11
Tamil_Nadu,1999,4,ADMK,"Venugopal, K.",M,310532,6,Sriperumbudur,2,728856,42.60539804844853,7
Tamil_Nadu,1999,4,CPI(ML)(L),"Janakiraman, S.",M,1681,6,Sriperumbudur,4,728856,0.23063540671957147,7
Tamil_Nadu,1999,4,DMK,"Krishnaswamy, A.",M,385372,6,Sriperumbudur,1,728856,52.873544294071806,7
Tamil_Nadu,1999,4,IND,"Elangovan, K.",M,946,6,Sriperumbudur,6,728856,0.12979244185408365,7
Tamil_Nadu,1999,4,IND,"Selvam, N.",M,591,6,Sriperumbudur,7,728856,0.08108597583061675,7
Tamil_Nadu,1999,4,RPI(A),"Ponniah, C.",M,1452,6,Sriperumbudur,5,728856,0.19921630610161678,7
Tamil_Nadu,1999,4,TMC(M),"Pushparaman, J.",M,28282,6,Sriperumbudur,3,728856,3.880327526973778,7
Tamil_Nadu,1999,5,ADMK,"Thirunavukkarasu, S.S.",M,317682,6,Chengalpattu,2,687950,46.17806526637111,11
Tamil_Nadu,1999,5,IND,Agaram Chitharanjan Doss,M,1498,6,Chengalpattu,7,687950,0.21774838287666257,11
Tamil_Nadu,1999,5,IND,"Angamuthu, C.N.",M,506,6,Chengalpattu,11,687950,0.0735518569663493,11
