State_Name,Year,PC_No,Party,Candidate,Sex,Total_Votes,N_Segments,PC_Name,PC_Position,PC_Total_Votes,PC_Vote_Share,N_Candidates_PC,RunnerUp_Votes,RunnerUp_Party,Margin_Votes,Margin_Pct,Effective_N_Parties,Bloc,Prev_Bloc,Bloc_Retained,Has_Prev_Result,Prev_Margin_Pct,split
Andhra_Pradesh,2009,14,INC,KOMATIREDDY RAJ GOPAL REDDY,M,502605,7,Bhongir,1,1125028,44.67488809167416,15,363143,CPM,139462,12.396313691748116,3.170376197848463,INDIA,INDIA,1,1,11.535104183424796,validation
Andhra_Pradesh,2014,14,TRS,DR. BOORA NARSAIAH GOUD,M,446903,7,Bhongir,1,1197821,37.30966479966539,13,416371,INC,30532,2.548961823177253,3.485835791760302,Other,INDIA,0,1,12.396313691748116,test
Andhra_Pradesh,2019,14,YSRCP,LAVU SRI KRISHNA DEVARAYALU,M,740509,7,Narasaraopet,1,1417036,52.25759966578125,13,589344,TDP,151165,10.66768945884226,2.234515281697484,Other,Other,1,1,2.548961823177253,test
Andhra_Pradesh,1999,15,TDP,Yemparala Venkateswararao,M,399005,7,Guntur,1,781102,51.08231703413895,10,358646,INC,40359,5.16693082337518,2.118310807302936,NDA,,0,0,,train
Andhra_Pradesh,2004,15,INC,RAYAPATI SAMBASIVA RAO,M,465276,7,GUNTUR,1,820124,56.73239656442196,5,336023,TDP,129253,15.760177729221434,2.0411190915686737,INDIA,NDA,0,1,5.16693082337518,train
Andhra_Pradesh,2009,15,INC,RAJAIAH SIRICILLA,M,395878,7,Warangal,1,1028881,38.4765585135696,15,271210,TRS,124668,12.11685316377696,4.03064723920929,INDIA,INDIA,1,1,15.760177729221434,validation
Andhra_Pradesh,2014,15,TRS,KADIYAM SRIHARI,M,658828,7,Warangal,1,1156716,56.95676380373402,12,268450,INC,390378,33.748819935057526,2.4719137127795165,Other,INDIA,0,1,12.11685316377696,test
Andhra_Pradesh,2019,15,YSRCP,NANDIGAM SURESH,M,592250,7,Bapatla,1,1241392,47.70854009047908,13,577403,TDP,14847,1.1959961075953447,2.2457396655360697,Other,Other,1,1,33.748819935057526,test
Andhra_Pradesh,1999,16,TDP,D. Rama Naidu,M,399303,7,Bapatla,1,715171,55.833220306751805,7,306926,INC,92377,12.916770954079515,2.0162342372279016,NDA,,0,0,,train
Andhra_Pradesh,2004,16,INC,DAGGUBATI PURANDARESWA,F,409731,7,BAPATLA,1,733677,55.84623751323812,5,316602,TDP,93129,12.693460473750712,2.007487620525476,INDIA,NDA,0,1,12.916770954079515,train
Andhra_Pradesh,2009,16,INC,P. BALRAM,M,393601,7,Mahabubabad,1,994531,39.57654411979114,12,324810,CPI,68791,6.916928682967146,3.476867635531403,INDIA,INDIA,1,1,12.693460473750712,validation
Andhra_Pradesh,2014,16,TRS,PROF. AZMEERA SEETARAM NAIK,M,319388,7,Mahabubabad,1,1113573,28.681370686968883,17,283735,INC,35653,3.201676046384027,4.866564729146151,Other,INDIA,0,1,6.916928682967146,test
Andhra_Pradesh,2019,16,YSRCP,MAGUNTA SREENIVASULU REDDY,M,729344,7,Ongole,1,1302453,55.99772122295392,13,516287,TDP,213057,16.358133460478037,2.121838991197538,Other,Other,1,1,3.201676046384027,test
Andhra_Pradesh,1999,17,INC,Janardhanareddy Nedurumalli,M,431735,7,Narasaraopet,1,858922,50.26475046628215,6,417986,TDP,13749,1.6007274234447366,2.0428493396158047,INDIA,,0,0,,train
Andhra_Pradesh,2004,17,INC,MEKAPATI RAJAMOHAN REDD,M,480034,7,NARASARAOPET,1,897889,53.46251039939235,5,394439,TDP,85595,9.532915538557662,2.0874974964261432,INDIA,INDIA,1,1,1.6007274234447366,train
Andhra_Pradesh,2009,17,TDP,NAMA NAGESWARA RAO,M,467385,7,Khammam,1,1029074,45.41801658578489,13,342436,INC,124949,12.1418867836521,2.9916896095914693,NDA,INDIA,0,1,9.532915538557662,validation
Andhra_Pradesh,2014,17,YSRCP,PONGULETI SRINIVASA REDDY,M,418132,7,Khammam,1,1170827,35.712534815134944,27,407367,TDP,10765,0.9194355784415632,3.56904405646351,Other,NDA,0,1,12.1418867836521,test
Andhra_Pradesh,2019,17,YSRCP,POCHA . BRAHMANANDA REDDY,M,715024,7,Nandyal,1,1278717,55.917298354522536,20,466869,TDP,248155,19.40656142054888,2.236445977777429,Other,Other,1,1,0.9194355784415632,test
Andhra_Pradesh,1999,18,TDP,Karanam Balarama Krishna Murt,M,392200,7,Ongole,1,775387,50.58119364910684,8,370288,INC,21912,2.825943690054128,2.0661414802410887,NDA,,0,0,,train
Andhra_Pradesh,2004,18,INC,SREENIVASULU REDDY MAGU,M,444257,7,ONGOLE,1,795545,55.84310127019842,9,339326,TDP,104931,13.18982584266132,2.024997883349135,INDIA,NDA,0,1,2.825943690054128,train
Andhra_Pradesh,2009,18,INC,KISHORE CHANDRA SURYANARAYANA,M,188906,4,Aruku,1,788265,23.96478341674437,12,169171,INC,19735,2.5035996777733374,5.580608954103016,INDIA,INDIA,1,1,13.18982584266132,validation
Andhra_Pradesh,2014,18,YSRCP,KOTHAPALLI GEETHA,F,410730,7,Aruku,1,887579,46.27531746469892,11,319846,TDP,90884,10.23953924101404,2.8534234054424057,Other,INDIA,0,1,2.5035996777733374,test
Andhra_Pradesh,2019,18,YSRCP,AYUSHMAN DOCTOR SANJEEV KUMAR,M,603098,7,Kurnool,1,1174466,51.350826673569095,16,453071,TDP,150027,12.774060722064323,2.4136153343567788,Other,Other,1,1,10.23953924101404,test
Andhra_Pradesh,1999,19,TDP,Rajeswaramma Vukkala,F,380618,7,Nellore,1,768349,49.537124405706265,6,339798,INC,40820,5.312689936474181,2.258324385000401,NDA,,0,0,,train
Andhra_Pradesh,2004,19,INC,PANABAKA LAKSHMI,F,448295,7,NELLORE,1,833825,53.763679429136815,9,321078,BJP,127217,15.25703834737505,2.2756066578914567,INDIA,NDA,0,1,5.312689936474181,train
Andhra_Pradesh,2009,19,INC,KILLI KRUPA RANI,F,384879,7,Srikakulam,1,914354,42.09299680430118,6,303719,TDP,81160,8.876212057911925,3.054869392282699,INDIA,INDIA,1,1,15.25703834737505,validation
Andhra_Pradesh,2014,19,TDP,RAMMOHAN NAIDU KINJARAPU,M,551966,7,Srikakulam,1,1038112,53.1701781696002,10,425873,YSRCP,126093,12.14637726950464,2.213472726230252,NDA,INDIA,0,1,8.876212057911925,test
Andhra_Pradesh,2019,19,YSRCP,TALARI RANGAIAH,M,690901,7,Anantapur,1,1317969,52.42164269417566,14,550597,TDP,140304,10.645470416982493,2.221515804542302,Other,NDA,0,1,12.14637726950464,test
Andhra_Pradesh,1999,20,BJP,Dr.N.Venkataswamy,M,386318,7,Tirupathi,1,790181,48.88981132170984,6,373887,INC,12431,1.5731838654687975,2.1581572152825554,NDA,,0,0,,train
Andhra_Pradesh,2004,20,INC,CHINTA MOHAN,M,509966,7,TIRUPATHI,1,848995,60.06702041825923,4,310841,BJP,199125,23.45420173263682,2.018481677502363,INDIA,NDA,0,1,1.5731838654687975,train
Andhra_Pradesh,2009,20,INC,JHANSI LAKSHMI BOTCHA,F,409275,7,Vizianagaram,1,1015243,40.313008806758575,11,349553,TDP,59722,5.882532556245155,3.2178794854571,INDIA,INDIA,1,1,23.45420173263682,validation
Andhra_Pradesh,2014,20,TDP,ASHOK GAJAPATHI RAJU PUSAPATI,M,534357,7,Vizianagaram,1,1109084,48.18002964608632,9,427629,YSRCP,106728,9.623076340475563,2.5444886046850925,NDA,INDIA,0,1,5.882532556245155,test
Andhra_Pradesh,2019,20,YSRCP,KURUVA GORANTLA MADHAV,M,699739,7,Hindupur,1,1309487,53.43611658611349,9,561602,TDP,138137,10.548940157481518,2.127609325802947,Other,NDA,0,1,9.623076340475563,test
Andhra_Pradesh,1999,21,TDP,Noothana Kalva Ramakrishna Re,M,418982,7,Chittoor,1,834906,50.18313438878149,5,400298,INC,18684,2.237856716804047,2.074872901802443,NDA,,0,0,,train
Andhra_Pradesh,2004,21,TDP,D.K. AUDIKESAVULU,M,453486,7,CHITTOOR,1,874438,51.860280545904914,6,391085,INC,62401,7.136126289113694,2.1307826344078644,NDA,NDA,1,1,2.237856716804047,train
Andhra_Pradesh,2009,21,INC,DAGGUBATI PURANDESWARI,F,366582,7,Visakhapatnam,1,1008277,36.35727086901714,15,301608,PRAP,64974,6.444062494731111,3.6627742230899454,INDIA,NDA,0,1,7.136126289113694,validation
Andhra_Pradesh,2014,21,BJP,KAMBHAMPATI HARI BABU,M,565326,7,Visakhapatnam,1,1152866,49.03657493585551,22,474628,YSRCP,90698,7.867176237307719,2.4261338336958325,NDA,INDIA,0,1,6.444062494731111,test
Andhra_Pradesh,2019,21,YSRCP,Y.S.Avinash Reddy,M,777967,7,Kadapa,1,1205019,64.56055879616835,15,400142,TDP,377825,31.35427740143517,1.896948657798498,Other,NDA,0,1,7.867176237307719,test
Andhra_Pradesh,1999,22,TDP,Gunipati Ramaiah,M,321433,7,Rajampet,1,659221,48.75952070701632,10,294277,INC,27156,4.1194076038233005,2.280069988626764,NDA,,0,0,,train
Andhra_Pradesh,2004,22,INC,ANNAYYAGARI SAI PRATHAP,M,368290,7,RAJAMPET,1,688887,53.46159820115636,5,290781,TDP,77509,11.251337302053892,2.1521858769874087,INDIA,NDA,0,1,4.1194076038233005,train
Andhra_Pradesh,2009,22,INC,SABBAM HARI,M,367495,7,Anakapalli,1,1043547,35.215950982562354,10,316135,TDP,51360,4.921675784607689,3.385283980346933,INDIA,INDIA,1,1,11.251337302053892,validation
Andhra_Pradesh,2014,22,TDP,MUTTAMSETTI SRINIVASA RAO (AVANTHI),M,566667,7,Anakapalli,1,1135561,49.901942740196255,8,518566,YSRCP,48101,4.235879886681561,2.183213669325059,NDA,INDIA,0,1,4.921675784607689,test
Andhra_Pradesh,2019,22,YSRCP,Adala Prabhakara Reddy,M,677014,7,Nellore,1,1256806,53.86782049099066,13,529571,TDP,147443,11.731563980439304,2.136269000527727,Other,NDA,0,1,4.235879886681561,test
Andhra_Pradesh,1999,23,INC,Vivekananda Reddy Y.S.,M,366067,7,Cuddapah,1,720016,50.84150907757605,11,340170,TDP,25897,3.596725628319371,2.075657596120557,INDIA,,0,0,,train
Andhra_Pradesh,2004,23,INC,Y.S. VIVEKANANDA REDDY,M,458111,7,CUDDAPAH,1,814047,56.27574329246345,15,327930,TDP,130181,15.991828481647866,2.0867613936725355,INDIA,INDIA,1,1,3.596725628319371,train
Andhra_Pradesh,2009,23,INC,M.M.PALLAMRAJU,M,321582,7,Kakinada,1,961871,33.43296554319654,16,288859,PRAP,32723,3.402015446977817,3.639447372823834,INDIA,INDIA,1,1,15.991828481647866,validation
Andhra_Pradesh,2014,23,TDP,THOTA NARASIMHAM,M,512045,7,Kakinada,1,1089775,46.98630451239934,22,508068,YSRCP,3977,0.3649377165011126,2.2798855701036214,NDA,INDIA,0,1,3.402015446977817,test
Andhra_Pradesh,2019,23,YSRCP,Balli Durga Prasad Rao,M,717924,7,Tirupati,1,1278512,56.15309046766866,12,490605,TDP,227319,17.77996608557448,2.15820772889974,Other,NDA,0,1,0.3649377165011126,test
Andhra_Pradesh,1999,24,TDP,B.K. Parthasarathi,M,432315,7,Hindupur,1,768612,56.246194438806576,6,297758,INC,134557,17.506492222343653,2.1406284300007377,NDA,,0,0,,train
Andhra_Pradesh,2004,24,INC,NIZAMODDIN,M,417870,7,HINDUPUR,1,865406,48.28600679912087,4,417131,TDP,739,0.0853934453886384,2.1454223461530684,INDIA,NDA,0,1,17.506492222343653,train
Andhra_Pradesh,2009,24,INC,G.V.HARSHA KUMAR,M,366564,7,Amalapuram,1,1020359,35.92500286663812,11,327748,PRAP,38816,3.804151284008864,3.335366838169987,INDIA,INDIA,1,1,0.0853934453886384,validation
Andhra_Pradesh,2014,24,TDP,DR PANDULA RAVINDRA BABU,M,591480,7,Amalapuram,1,1107922,53.3864297306128,14,470804,YSRCP,120676,10.892102512631755,2.1465636444901826,NDA,INDIA,0,1,3.804151284008864,test
Andhra_Pradesh,2019,24,YSRCP,P.V.MIDHUN REDDY,M,695277,7,Rajampet,1,1191485,58.3538189738016,9,429710,TDP,265567,22.288740521282264,2.119879430816745,Other,NDA,0,1,10.892102512631755,test
Andhra_Pradesh,1999,25,TDP,Kalava Srinivasulu,M,378273,7,Anantapur,1,752219,50.2876157076596,5,356993,INC,21280,2.8289633736983517,2.089826154990687,NDA,,0,0,,train
Andhra_Pradesh,2004,25,INC,ANANTHA VENKATA RAMI RED,M,456967,7,ANANTAPUR,1,872718,52.36135842276658,7,385074,TDP,71893,8.237827110246378,2.1315904264018277,INDIA,NDA,0,1,2.8289633736983517,train
Andhra_Pradesh,2009,25,INC,ARUNA KUMAR VUNDAVALLI,M,355025,7,Rajahmundry,1,1013567,35.02728482675541,13,354410,TDP,615,0.0606767978831197,3.2514959141499244,INDIA,INDIA,1,1,8.237827110246378,validation
Andhra_Pradesh,2014,25,TDP,MURALI MOHAN MAGANTI,M,627653,7,Rajahmundry,1,1141602,54.98001930620304,14,461204,YSRCP,166449,14.580300314820752,2.1459465203037484,NDA,INDIA,0,1,0.0606767978831197,test
Andhra_Pradesh,2019,25,YSRCP,N. REDDEPPA,M,681325,7,Chittoor,1,1288669,52.87044229356026,8,545374,TDP,135951,10.549722232784369,2.1771907487204576,Other,NDA,0,1,14.580300314820752,test
Andhra_Pradesh,1999,26,TDP,Kambhalapati E. Krishna Murthy,M,385582,7,Kurnool,1,752041,51.27140674511097,5,361064,INC,24518,3.26019459045451,2.0267288282109828,NDA,,0,0,,train
Andhra_Pradesh,2004,26,INC,KOTLA JAYASURYA PRAKASH,M,433121,7,KURNOOL,1,818316,52.92833086484927,10,332350,TDP,100771,12.314435988053516,2.242377469416778,INDIA,NDA,0,1,3.26019459045451,train
Andhra_Pradesh,2009,26,INC,BAPIRAJU KANUMURU,M,386186,7,Narsapuram,1,985346,39.19293324375397,10,273852,TDP,112334,11.400462375652817,3.2866125004456714,INDIA,INDIA,1,1,12.314435988053516,validation
Andhra_Pradesh,2014,26,BJP,GOKARAJU GANGA RAJU,M,537498,7,Narsapuram,1,1075281,49.98674765014912,14,452576,YSRCP,84922,7.897656519551634,2.334943078490296,NDA,INDIA,0,1,11.400462375652817,test
Andhra_Pradesh,1999,27,TDP,Bhuma Nagi Reddy,M,391348,7,Nandyal,1,729186,53.66915985770434,8,318914,INC,72434,9.933542333506129,2.084847747050089,NDA,,0,0,,train
Andhra_Pradesh,2004,27,INC,S. P. Y. REDDY,M,457676,7,NANDYAL,1,828724,55.22658931079587,9,346453,TDP,111223,13.420994203136388,2.083495978727877,INDIA,NDA,0,1,9.933542333506129,train
Andhra_Pradesh,2009,27,INC,KAVURI SAMBASIVA RAO,M,420174,7,Eluru,1,1073463,39.14191732737877,13,379880,TDP,40294,3.7536459104785167,3.0987563993794605,INDIA,INDIA,1,1,13.420994203136388,validation
Andhra_Pradesh,2014,27,TDP,MAGANTI VENKATESWARA RAO (BABU),M,620374,7,Eluru,1,1187240,52.2534618105859,15,518063,YSRCP,102311,8.61754994777804,2.1565788351451314,NDA,INDIA,0,1,3.7536459104785167,test
Andhra_Pradesh,1999,28,TDP,Dr.Manda Jagannath,M,430004,7,Nagarkurnool,1,809745,53.10363139012899,5,363362,INC,66642,8.229998332808476,2.068229286312716,NDA,,0,0,,train
Andhra_Pradesh,2004,28,TDP,DR.MANDA JAGANNATH,M,404748,7,NAGARKURNOOL,1,882624,45.85735262127474,5,304989,IND,99759,11.302547857298238,2.8577214889569302,NDA,NDA,1,1,8.229998332808476,train
Andhra_Pradesh,2009,28,TDP,KONAKALLA NARAYANA RAO,M,407611,7,Machilipatnam,1,1038841,39.23709210552914,11,394325,INC,13286,1.2789252638276694,3.0275392575312896,NDA,NDA,1,1,11.302547857298238,validation
Andhra_Pradesh,2014,28,TDP,KONAKALLA NARAYANA RAO,M,583374,7,Machilipatnam,1,1125267,51.84316255608669,11,502875,YSRCP,80499,7.153768838862243,2.1334303603101272,NDA,NDA,1,1,1.2789252638276694,test
Andhra_Pradesh,1999,29,BJP,A.P.Jitender Reddy,M,390199,7,Mahabubnagar,1,789780,49.40603712426245,8,340148,INC,50051,6.337334447567677,2.315941466864048,NDA,,0,0,,train
Andhra_Pradesh,2004,29,INC,D. VITTAL RAO,M,428606,7,MAHABUBNAGAR,1,866243,49.47872594641458,5,380711,TDP,47895,5.529049008188234,2.275178697187543,INDIA,NDA,0,1,6.337334447567677,train
Andhra_Pradesh,2009,29,INC,LAGADAPATI RAJA GOPAL,M,427128,7,Vijayawada,1,1084079,39.400080621430725,20,415106,TDP,12022,1.108959771381975,3.071200302863256,INDIA,INDIA,1,1,5.529049008188234,validation
Andhra_Pradesh,2014,29,TDP,KESINENI SRINIVAS (NANI),M,589445,7,Vijayawada,1,1182528,49.84617700384262,22,514521,YSRCP,74924,6.335917627320452,2.277931219692674,NDA,INDIA,0,1,1.108959771381975,test
Andhra_Pradesh,1999,30,AIMIM,Sultan Salahuddin Owaisi,M,448142,7,Hyderabad,1,1083388,41.36486651135143,7,387102,BJP,61040,5.634177229210588,2.997899151598316,Other,,0,0,,train
Andhra_Pradesh,2004,30,AIMIM,ASADUDDIN OWAISI,M,378822,7,HYDERABAD,1,986389,38.40492949536136,10,278477,BJP,100345,10.172964215943203,3.404925828813062,Other,Other,1,1,5.634177229210588,train
Andhra_Pradesh,2009,30,INC,RAYAPATI SAMBASIVA RAO,M,401194,7,Guntur,1,1039270,38.603442801197,10,363000,TDP,38194,3.675079623197052,3.133192773691404,INDIA,Other,0,1,10.172964215943203,validation
Andhra_Pradesh,2014,30,TDP,JAYADEV GALLA,M,615170,7,Guntur,1,1230049,50.01182879706418,12,545602,YSRCP,69568,5.655709650591155,2.230377496292953,NDA,INDIA,0,1,3.675079623197052,test
Andhra_Pradesh,1999,31,BJP,Bandaru Dattatraya,M,506582,7,Secunderabad,1,970725,52.18594349584074,14,408980,INC,97602,10.054546859306187,2.220490834316465,NDA,,0,0,,train
Andhra_Pradesh,2004,31,INC,M. ANJAN KUMAR YADAV,M,485687,7,SECUNDERABAD,1,973226,49.90485252140818,13,416916,BJP,68771,7.066292926822753,2.3027208018153296,INDIA,NDA,0,1,10.054546859306187,train
Andhra_Pradesh,2009,31,TDP,MODUGULA VENUGOPALA REDDY,M,461492,7,Narasaraopet,1,1076965,42.85116043696871,15,459132,INC,2360,0.2191343265565733,2.653020747839401,NDA,INDIA,0,1,7.066292926822753,validation
Andhra_Pradesh,2014,31,TDP,SAMBASIVA RAO RAYAPATI,M,629706,7,Narasaraopet,1,1270214,49.57479605798708,11,594230,YSRCP,35476,2.792915209563113,2.1504837062999096,NDA,NDA,1,1,0.2191343265565733,test
Andhra_Pradesh,1999,32,TDP,M. Rajaiah,M,582705,7,Siddipet,1,1041410,55.9534669342526,5,429150,INC,153555,14.744913146599323,2.069238075561802,NDA,,0,0,,train
Andhra_Pradesh,2004,32,INC,SARVEY SATHYANARAYANA,M,593155,7,SIDDIPET,1,1118829,53.01569766246674,5,454651,TDP,138504,12.379371646605511,2.2337805163877524,INDIA,NDA,0,1,14.744913146599323,train
Andhra_Pradesh,2009,32,INC,PANABAKA LAKSHMI,F,458661,7,Bapatla,1,1039219,44.13516304070653,10,389518,TDP,69143,6.65336180343123,2.8174982085996567,INDIA,INDIA,1,1,12.379371646605511,validation
Andhra_Pradesh,2014,32,TDP,MALYADRI SRIRAM,M,574690,7,Bapatla,1,1171880,49.040004095982525,14,542461,YSRCP,32229,2.7501962658292656,2.196450652247651,NDA,INDIA,0,1,6.65336180343123,test
Andhra_Pradesh,1999,33,BJP,A. Narendra,M,399157,7,Medak,1,828753,48.1635662254013,7,377628,INC,21529,2.597758318823582,2.270500662261228,NDA,,0,0,,train
Andhra_Pradesh,2004,33,TRS,A. NARENDRA,M,452671,7,MEDAK,1,899374,50.3317863313816,6,329456,BJP,123215,13.700084725598028,2.5447832982124416,Other,NDA,0,1,2.597758318823582,train
Andhra_Pradesh,2009,33,INC,MAGUNTA SRINIVASULU REDDY,M,446826,7,Ongole,1,1014276,44.05368952829407,11,369572,TDP,77254,7.616664497631809,2.8838522556756194,INDIA,Other,0,1,13.700084725598028,validation
Andhra_Pradesh,2014,33,YSRCP,Y.V.SUBBA REDDY,M,584615,7,Ongole,1,1192091,49.041138637906,15,569401,TDP,15214,1.276244850435076,2.1329378856734564,Other,INDIA,0,1,7.616664497631809,test
Andhra_Pradesh,1999,34,TDP,Ganga Reddy Gaddam,M,372320,7,Nizamabad,1,752273,49.492670878790015,4,369146,INC,3174,0.4219212971886535,2.05823843230308,NDA,,0,0,,train
Andhra_Pradesh,2004,34,INC,MADHU GOUD YASKHI,M,441550,7,NIZAMABAD,1,781638,56.49034463524036,4,304065,TDP,137485,17.589344427983285,2.120717398088712,INDIA,NDA,0,1,0.4219212971886535,train
Andhra_Pradesh,2009,34,INC,S.P.Y.REDDY,M,399125,7,Nandyal,1,992984,40.19450464458642,21,308777,TDP,90348,9.09863603038921,3.24860878015102,INDIA,INDIA,1,1,17.589344427983285,validation
Andhra_Pradesh,2014,34,YSRCP,S.P.Y REDDY,M,620061,7,Nandyal,1,1193518,51.95237943625484,14,514780,TDP,105281,8.821065120090354,2.191458420911741,Other,INDIA,0,1,9.09863603038921,test
Andhra_Pradesh,1999,35,TDP,Dr. S. Venugopal Chary,M,389736,7,Adilabad,1,742565,52.48510231427552,7,280171,INC,109565,14.754937278218067,2.3743225027257244,NDA,,0,0,,train
Andhra_Pradesh,2004,35,TRS,MADHUSUDHAN REDDY TAKK,M,414950,7,ADILABAD,1,830601,49.957801640017294,4,374204,TDP,40746,4.905604496021556,2.203554789006665,Other,NDA,0,1,14.754937278218067,train
Andhra_Pradesh,2009,35,INC,KOTLA JAYA SURYA PRAKASH REDDY,M,381317,7,Kurnool,1,868975,43.8812393912368,11,308067,TDP,73250,8.429471503783192,2.9719334648795552,INDIA,Other,0,1,4.905604496021556,validation
Andhra_Pradesh,2014,35,YSRCP,BUTTA RENUKA,F,471525,7,Kurnool,1,1053311,44.76598079769413,12,427292,TDP,44233,4.199424481468436,2.6499428724522915,Other,INDIA,0,1,8.429471503783192,test
Andhra_Pradesh,1999,36,TDP,Dr.Smt.C. Suguna Kumari,F,405943,7,Peddapalli,1,859521,47.22897986203944,7,390186,INC,15757,1.8332303690078544,2.316174541307653,NDA,,0,0,,train
Andhra_Pradesh,2004,36,INC,G. VENKAT SWAMY,M,571720,7,PEDDAPALLI,1,938802,60.89889028783492,6,308911,TDP,262809,27.994081819169537,2.081856683815836,INDIA,NDA,0,1,1.8332303690078544,train
Andhra_Pradesh,2009,36,INC,ANANTHA VENKATA RAMI REDDY,M,455651,7,Anantapur,1,996388,45.73027776328097,12,378487,TDP,77164,7.744372674098845,2.74379814792123,INDIA,INDIA,1,1,27.994081819169537,validation
Andhra_Pradesh,2014,36,TDP,J.C. DIVAKAR REDDI,M,603070,7,Anantapur,1,1190041,50.6764052667093,13,542555,YSRCP,60515,5.085118916070959,2.15080705506258,NDA,INDIA,0,1,7.744372674098845,test
Andhra_Pradesh,1999,37,BJP,Chennamaneni Vidyasagar Rao,M,397482,7,Karimnagar,1,799891,49.69202053779828,5,378646,INC,18836,2.3548208443400416,2.12156206275186,NDA,,0,0,,train
Andhra_Pradesh,2004,37,TRS,K. CHANDRA SHAKHER RAO,M,450600,7,KARIMNAGAR,1,873722,51.57246813059532,4,319857,BJP,130743,14.96391300665429,2.4561282120846784,Other,NDA,0,1,2.3548208443400416,train
Andhra_Pradesh,2009,37,TDP,KRISTAPPA NIMMALA,M,433993,7,Hindupur,1,1022666,42.43741358371159,10,411276,INC,22717,2.22135086137605,2.8212177634731144,NDA,Other,0,1,14.96391300665429,validation
Andhra_Pradesh,2014,37,TDP,KRISTAPPA NIMMALA,M,600507,7,Hindupur,1,1162669,51.64900758513385,12,504636,YSRCP,95871,8.245769002183769,2.192169711907393,NDA,NDA,1,1,2.22135086137605,test
Andhra_Pradesh,1999,38,TDP,Chada Suresh Reddy,M,375032,7,Hanamkonda,1,727399,51.55794825123488,10,289329,INC,85703,11.782116829965398,2.3420809882443323,NDA,,0,0,,train
Andhra_Pradesh,2004,38,TRS,B.VINOD KUMAR,M,495574,7,HANAMKONDA,1,831324,59.6126179443875,6,278856,TDP,216718,26.06901761527395,2.13182599041305,Other,NDA,0,1,11.782116829965398,train
Andhra_Pradesh,2009,38,INC,Y.S. JAGAN MOHAN REDDY,M,538031,7,Kadapa,1,1020133,52.74126020822775,20,362280,TDP,175751,17.228243768214536,2.4484820751782803,INDIA,Other,0,1,26.06901761527395,validation
Andhra_Pradesh,2014,38,YSRCP,Y.S. AVINASH REDDY,M,665491,7,Kadapa,1,1183448,56.233226977442186,14,477505,TDP,187986,15.88460160480224,2.086715590290471,Other,INDIA,0,1,17.228243768214536,test
Andhra_Pradesh,1999,39,TDP,Bodakunti Venkateshwarlu,M,385479,7,Warangal,1,831704,46.34809980473823,7,372060,INC,13419,1.613434587305099,2.396198711541943,NDA,,0,0,,train
Andhra_Pradesh,2004,39,TRS,DHARAVATH RAVINDER NAIK,M,427141,7,WARANGAL,1,921262,46.36476919703624,10,408190,TDP,18951,2.0570695415636377,2.4236951767055106,Other,NDA,0,1,1.613434587305099,train
Andhra_Pradesh,2009,39,INC,MEKAPATI RAJAMOHAN REDDY,M,427699,7,Nellore,1,997825,42.86312730188159,11,373451,TDP,54248,5.4366246586325255,2.910869474372179,INDIA,Other,0,1,2.0570695415636377,validation
Andhra_Pradesh,2014,39,YSRCP,MEKAPATI RAJAMOHAN REDDY,M,573203,7,Nellore,1,1174477,48.80495744063102,14,558730,TDP,14473,1.2322931824122567,2.150859684508979,Other,INDIA,0,1,5.4366246586325255,test
Andhra_Pradesh,1999,40,INC,Renuka Chowdhury,F,327740,7,Khammam,1,914521,35.83733998453835,13,319508,TDP,8232,0.9001433537338125,3.3941238931292523,INDIA,,0,0,,train
Andhra_Pradesh,2004,40,INC,RENUKA CHOWDHURY,F,515783,7,KHAMMAM,1,1020191,50.5574936457977,9,408470,TDP,107313,10.51891263498698,2.387788911493311,INDIA,INDIA,1,1,0.9001433537338125,train
Andhra_Pradesh,2009,40,INC,CHINTA MOHAN,M,426085,7,Tirupati,1,1057584,40.28852554501581,10,408026,TDP,18059,1.7075712189291818,2.958303873099932,INDIA,INDIA,1,1,10.51891263498698,validation
Andhra_Pradesh,2014,40,YSRCP,VARAPRASAD RAO VELAGAPALLI,M,578289,7,Tirupati,1,1198799,48.23902922841945,14,539887,BJP,38402,3.203372708852777,2.290857180275153,Other,INDIA,0,1,1.7075712189291818,test
Andhra_Pradesh,1999,41,TDP,Gutha Sukender Reddy,M,427155,7,Nalgonda,1,949992,44.96406285526615,6,347589,INC,79566,8.37543895106485,2.719409252646923,NDA,,0,0,,train
Andhra_Pradesh,2004,41,CPI,SURAVARAM SUDHAKAR RED,M,478848,7,NALGONDA,1,1046908,45.739262666824594,8,423090,BJP,55758,5.325969426157791,2.631544309427301,INDIA,NDA,0,1,8.37543895106485,train
Andhra_Pradesh,2009,41,INC,ANNAYYAGARI SAI PRATHAP,M,422038,7,Rajampet,1,991792,42.55307564489328,16,312458,TDP,109580,11.048687628051043,3.180711503851456,INDIA,INDIA,1,1,5.325969426157791,validation
Andhra_Pradesh,2014,41,YSRCP,P.V.MIDHUN REDDY,M,599650,7,Rajampet,1,1146740,52.29171390201789,9,424885,BJP,174765,15.240159059595026,2.413534528859327,Other,INDIA,0,1,11.048687628051043,test
Andhra_Pradesh,1999,42,INC,Jaipal Reddy Sudini,M,400815,7,Miryalguda,1,908837,44.10196767957291,9,349118,TDP,51697,5.688258730663474,2.753184043102336,INDIA,,0,0,,train
