State,Constituency,Women_Candidates,Women_Candidacy_Pct,Women_Won,Total_Candidates,Electors,Turnout_Pct
Bihar,KONCH,0,0.0,False,157,204809.0,41.74
Bihar,KORHA,0,0.0,False,130,291238.0,67.39
Bihar,KOTORIA,0,0.0,False,5,77181.0,45.03
Bihar,KUCHAIKOT,0,0.0,False,15,99442.0,66.44
Bihar,KUCHAIKOTE,0,0.0,False,39,323263.0,55.85
Bihar,KUMARKHAND,0,0.0,False,96,187727.0,38.07
Bihar,KUMHRARH,0,0.0,False,75,427427.0,35.27
Bihar,KURHANI,0,0.0,False,250,304244.0,64.18
Bihar,KURTHA,0,0.0,False,242,248759.0,55.13
Bihar,KUSHESHWAR ASTHAN,0,0.0,False,50,250786.0,54.42
Bihar,KUTUMBA,0,0.0,False,37,266974.0,52.0
Bihar,LAKHISARAI,0,0.0,False,179,368106.0,52.78
Bihar,LALGANJ,0,0.0,False,228,332710.0,57.65
Bihar,LALGANJ NORTH,0,0.0,False,5,69601.0,56.33
Bihar,LALGANJ SOUTH,0,0.0,False,4,77237.0,60.14
Bihar,LATCHAR,0,0.0,False,5,78155.0,26.83
Bihar,LATEHAR,0,0.0,False,92,148848.0,16.67
Bihar,LATEHAR(SC),0,0.0,False,11,125550.0,54.16
Bihar,LAUKAHA,0,0.0,False,181,341847.0,61.14
Bihar,LAURIA,0,0.0,False,94,188125.0,52.21
Bihar,LAURIYA,0,0.0,False,43,256277.0,61.45
Bihar,LESLIEGANJ,0,0.0,False,29,99106.0,45.56
Bihar,LITIPARA,0,0.0,False,75,138141.0,54.88
Bihar,LITTIPARA,0,0.0,False,5,53763.0,23.08
Bihar,LOHARDAGA,0,0.0,False,82,148651.0,32.44
Bihar,MADHAIPUR,0,0.0,False,5,77069.0,50.3
Bihar,MADHEPUR,0,0.0,False,95,216636.0,40.77
Bihar,MADHEPURA,0,0.0,False,159,330734.0,61.51
Bihar,MADHIPURA,0,0.0,False,12,95760.0,52.85
Bihar,MADHUBAN,0,0.0,False,174,258042.0,59.47
Bihar,MADHUBANI,0,0.0,False,203,346962.0,54.11
Bihar,MADHUBANI EAST,0,0.0,False,6,84010.0,44.69
Bihar,MADHUBANI WEST,0,0.0,False,6,70786.0,46.61
Bihar,MADHUPUR,0,0.0,False,123,193038.0,60.68
Bihar,MADMIPURA,0,0.0,False,4,110474.0,60.67
Bihar,MAHAGAMA,0,0.0,False,124,205995.0,59.84
Bihar,MAHARAJGANJ,0,0.0,False,192,302786.0,53.62
Bihar,MAHESHPUR,0,0.0,False,75,147972.0,56.27
Bihar,MAHISHI,0,0.0,False,154,298343.0,58.76
Bihar,MAHNAR,0,0.0,False,196,303945.0,54.38
Bihar,MAHUA,0,0.0,False,180,286501.0,59.93
Bihar,MAIRWA,0,0.0,False,117,180387.0,48.8
Bihar,MAITHANI,0,0.0,False,7,105246.0,50.19
Bihar,MAJHGAON,0,0.0,False,111,126505.0,59.84
Bihar,MAJORGANJ,0,0.0,False,95,187871.0,45.39
Bihar,MAKHDUMPUR,0,0.0,False,183,242754.0,56.68
Bihar,MANDAR,0,0.0,False,94,195479.0,43.73
Bihar,MANDU,0,0.0,False,131,241436.0,50.72
Bihar,MANER,0,0.0,False,236,325625.0,61.0
Bihar,MANIGACHHI,0,0.0,False,114,194680.0,44.54
Bihar,MANIGACHI,0,0.0,False,8,105325.0,53.18
Bihar,MANIHARI,0,0.0,False,197,287266.0,63.1
Bihar,MANIKA,0,0.0,False,67,133838.0,33.63
Bihar,MANJARI,0,0.0,False,3,67458.0,32.47
Bihar,MANJHAULIA,0,0.0,False,2,66340.0,39.47
Bihar,MANJHI,0,0.0,False,184,302479.0,52.21
Bihar,MANOHARPUR,0,0.0,False,96,136195.0,61.51
Bihar,MARHAURA,0,0.0,False,196,267925.0,56.61
Bihar,MASAURHI,0,0.0,False,201,337282.0,58.28
Bihar,MASGRAKH,0,0.0,False,35,159028.0,51.98
Bihar,MASHRAKH NORTH,0,0.0,False,3,57600.0,41.08
Bihar,MASHRAKH SOUTH,0,0.0,False,2,65407.0,30.04
Bihar,MASRAKH,0,0.0,False,140,186273.0,47.94
Bihar,MASSAURHI,0,0.0,False,9,133073.0,63.76
Bihar,MATIHANI,0,0.0,False,110,338858.0,61.1
Bihar,MILSA,0,0.0,False,8,131950.0,62.52
Bihar,MINAPUR,0,0.0,False,189,274475.0,65.26
Bihar,MIRGANJ,0,0.0,False,151,206936.0,44.32
Bihar,MOHANIA,0,0.0,False,159,270244.0,59.89
Bihar,MOHIUDDIN NAGAR,0,0.0,False,115,235181.0,43.52
Bihar,MOHIUDDINNAGAR,0,0.0,False,77,264479.0,56.02
Bihar,MOKAMA,0,0.0,False,49,275028.0,54.01
Bihar,MOKAMAH,0,0.0,False,23,141239.0,61.17
Bihar,MOKAMEH,0,0.0,False,112,206377.0,43.8
Bihar,MONGHYR,0,0.0,False,137,225155.0,41.06
Bihar,MORWA,0,0.0,False,58,270457.0,59.42
Bihar,MOTIHARI,0,0.0,False,203,314345.0,59.67
Bihar,MUNGER,0,0.0,False,59,339048.0,48.73
Bihar,MUNGHYR,0,0.0,False,23,197585.0,69.47
Bihar,MURLIGANJ,0,0.0,False,23,115101.0,55.08
Bihar,MURLILGANJ,0,0.0,False,13,104726.0,54.85
Bihar,MUZAFFARPUR,0,0.0,False,294,322538.0,52.71
Bihar,MUZAFFARPUR MUFFASIL,0,0.0,False,7,67783.0,47.36
Bihar,NABINAGAR,0,0.0,False,202,275914.0,57.86
Bihar,NALA,0,0.0,False,77,162991.0,53.52
Bihar,NALANDA,0,0.0,False,198,310070.0,54.68
Bihar,NALLA,0,0.0,False,3,64536.0,31.11
Bihar,NARKATIA,0,0.0,False,44,287950.0,63.64
Bihar,NARKATIAGANJ,0,0.0,False,63,265561.0,61.99
Bihar,NARPATGANJ,0,0.0,False,177,328546.0,61.05
Bihar,NATHNAGAR,2,0.9302325581395349,False,215,326124.0,59.81
Bihar,NAUBATPUR,0,0.0,False,6,70436.0,59.64
Bihar,NAUTAN,0,0.0,False,174,277724.0,60.29
Bihar,NAWADA,1,0.4672897196261682,False,214,352867.0,51.25
Bihar,NAWANAGAR,0,0.0,False,15,101663.0,35.65
Bihar,NAYAGRAM,0,0.0,False,6,98541.0,53.15
Bihar,NIRMALI,0,0.0,False,41,296989.0,63.1
Bihar,NIRSA,0,0.0,False,150,216283.0,57.17
Bihar,NOKHA,0,0.0,False,246,290458.0,51.22
Bihar,OBRA,0,0.0,False,183,318098.0,55.22
Bihar,PAKAUR,0,0.0,False,90,178407.0,62.77
Bihar,PAKPURA,0,0.0,False,20,83078.0,42.6
Bihar,PAKRIBARWAN,0,0.0,False,3,61130.0,38.48
Bihar,PALASI,0,0.0,False,28,100329.0,60.96
Bihar,PALIGANG,0,0.0,False,33,189186.0,63.15
Bihar,PALIGANJ,0,0.0,False,230,283864.0,54.71
Bihar,PANDAUL,0,0.0,False,125,210338.0,41.87
Bihar,PANKI,0,0.0,False,123,155397.0,44.43
Bihar,PARBATTA,0,0.0,False,221,308043.0,60.24
Bihar,PARIHAR,0,0.0,False,43,317508.0,54.38
Bihar,PAROO,0,0.0,False,50,313920.0,60.24
Bihar,PARSA,0,0.0,False,132,266693.0,57.74
Bihar,PARU,0,0.0,False,169,204070.0,50.03
Bihar,PATAHI,0,0.0,False,20,98219.0,51.69
Bihar,PATAMDA,0,0.0,False,30,91848.0,35.93
Bihar,PATEPUR,0,0.0,False,145,290677.0,57.07
Bihar,PATEPUR(SC),0,0.0,False,9,151220.0,58.99
Bihar,PATNA CENTRAL,0,0.0,False,234,361043.0,35.82
Bihar,PATNA EAST,0,0.0,False,214,270951.0,41.54
Bihar,PATNA SAHIB,0,0.0,False,45,360318.0,52.23
Bihar,PATNA SOUTH,0,0.0,False,27,132942.0,71.37
Bihar,PATNA WEST,0,0.0,False,269,512503.0,33.18
Bihar,PETARBAR,0,0.0,False,3,63806.0,20.17
Bihar,PHULPARAS,0,0.0,False,167,325217.0,55.98
Bihar,PHULWARI,0,0.0,False,208,364523.0,57.37
Bihar,PIPRA,0,0.0,False,167,339434.0,59.07
Bihar,PIPRA (SUPAUL),0,0.0,False,45,289160.0,62.83
Bihar,PIRO,0,0.0,False,222,205391.0,51.25
Bihar,PIRPAINTI,0,0.0,False,169,335919.0,59.02
Bihar,PORAIYAHAT,0,0.0,False,67,166169.0,61.08
Bihar,POREYAHAT,0,0.0,False,78,188025.0,65.72
Bihar,POTKA,0,0.0,False,85,196285.0,51.9
Bihar,PRANPUR,0,0.0,False,163,305685.0,65.46
Bihar,PUN PUN,0,0.0,False,10,113754.0,48.02
Bihar,PUNPUN,0,0.0,False,19,101662.0,42.6
Bihar,PUPRI,0,0.0,False,128,218345.0,44.27
Bihar,PUPRI NORTH,0,0.0,False,7,70116.0,55.39
Bihar,PUPRI SOUTH,0,0.0,False,5,67149.0,42.71
Bihar,PURNEA,0,0.0,False,206,228357.0,52.03
Bihar,PURNIA,0,0.0,False,70,312793.0,59.21
Bihar,RAFIGANJ,0,0.0,False,174,330654.0,55.97
Bihar,RAGHOPUR,0,0.0,False,298,344369.0,58.03
Bihar,RAGHUNATHPUR,0,0.0,False,161,296780.0,53.52
Bihar,RAJA PAKAR,0,0.0,False,55,272256.0,55.91
Bihar,RAJAULI,0,0.0,False,155,332577.0,50.43
Bihar,RAJGIR,0,0.0,False,179,294082.0,53.66
Bihar,RAJGRIH,0,0.0,False,3,74137.0,42.89
Bihar,RAJMAHAL,0,0.0,False,131,197497.0,61.98
Bihar,RAJNAGAR,0,0.0,False,54,331220.0,52.53
Bihar,RAJPUR,0,0.0,False,150,324038.0,56.97
Bihar,RAM NAGAR,0,0.0,False,10,94435.0,46.86
Bihar,RAMGARH,0,0.0,False,318,279545.0,64.13
Bihar,RAMNAGAR,0,0.0,False,175,295933.0,64.41
Bihar,RANCHI,0,0.0,False,191,213263.0,48.16
Bihar,RANCHI SADAR,0,0.0,False,5,61776.0,30.52
Bihar,RANESHWAR,0,0.0,False,6,65674.0,26.79
Bihar,RANIGANJ,0,0.0,False,148,336020.0,55.25
Bihar,RAXAUL,0,0.0,False,150,278018.0,63.87
Bihar,RIGA,0,0.0,False,63,312648.0,57.4
Bihar,ROSERA,0,0.0,False,154,330203.0,55.08
Bihar,ROSERA EAST,0,0.0,False,7,61343.0,44.4
Bihar,RUNISAIDPUR,0,0.0,False,166,287363.0,53.11
Bihar,RUNISAINDPUR,0,0.0,False,7,139903.0,42.15
Bihar,RUPAULI,0,0.0,False,243,307030.0,60.69
Bihar,SAHAR,0,0.0,False,105,200574.0,42.7
Bihar,SAHARSA,0,0.0,False,189,370962.0,61.22
Bihar,SAHEBGANJ,0,0.0,False,195,308120.0,59.56
Bihar,SAHEBPUR KAMAL,0,0.0,False,44,249426.0,62.77
Bihar,SAHIBGANJ,0,0.0,False,4,84366.0,57.6
Bihar,SAKAIKELLA,0,0.0,False,12,101129.0,38.0
Bihar,SAKRA,0,0.0,False,143,264916.0,63.08
Bihar,SAMASTIPUR,0,0.0,False,212,279144.0,59.55
Bihar,SAMASTIPUR EAST,0,0.0,False,5,62832.0,45.59
Bihar,SAMASTIPUR WEST,0,0.0,False,5,59876.0,48.21
Bihar,SANDESH,0,0.0,False,209,291632.0,52.96
Bihar,SARAIKELLA,0,0.0,False,22,89102.0,47.42
Bihar,SARAIKELLA(ST),0,0.0,False,12,161152.0,38.59
Bihar,SARAIRANJAN,0,0.0,False,144,281041.0,60.86
Bihar,SARATH,0,0.0,False,96,174849.0,67.67
Bihar,SASARAM,0,0.0,False,249,350097.0,51.13
Bihar,SERAIKELLA,0,0.0,False,74,195509.0,55.82
Bihar,SHAHPUR,0,0.0,False,191,318874.0,49.09
Bihar,SHEDHAR,0,0.0,False,6,87848.0,56.12
Bihar,SHEIKHPURA,0,0.0,False,142,256789.0,56.26
Bihar,SHEOHAR,0,0.0,False,175,303118.0,56.52
Bihar,SHERGHATI,0,0.0,False,63,274401.0,63.03
Bihar,SHIKARIPARA,0,0.0,False,23,96998.0,29.12
Bihar,SHIKARPUR,0,0.0,False,106,203432.0,48.34
Bihar,SHROHAR,0,0.0,False,8,209499.0,49.79
Bihar,SIKANDRA,0,0.0,False,140,288763.0,53.13
Bihar,SIKARIPARA,0,0.0,False,63,155038.0,53.36
Bihar,SIKARIPARA(ST),0,0.0,False,9,109232.0,46.84
Bihar,SIKTA,0,0.0,False,196,274502.0,61.96
Bihar,SIKTI,0,0.0,False,145,288031.0,62.24
Bihar,SILLI,0,0.0,False,113,146024.0,61.78
Bihar,SIMARIA,0,0.0,False,41,183625.0,26.04
Bihar,SIMDEGA,0,0.0,False,93,156000.0,49.0
Bihar,SIMIRI-BAKHTIARPUR,0,0.0,False,3,136391.0,84.95
Bihar,SIMRI BAKHITIARPUR,0,0.0,False,3,93479.0,66.63
Bihar,SIMRI BAKHTIARPOR,0,0.0,False,4,100877.0,70.26
Bihar,SIMRI BAKHTIARPUR,0,0.0,False,66,338615.0,58.09
Bihar,SIMRI-BAKHTIARPUR,0,0.0,False,71,206867.0,45.43
Bihar,SINDRI,0,0.0,False,132,208290.0,61.05
Bihar,SINGHESHWAR,0,0.0,False,130,310531.0,61.49
Bihar,SINGHESWARSTHAN,0,0.0,False,3,50047.0,39.97
Bihar,SINGHIA,0,0.0,False,72,215450.0,39.49
Bihar,SISAI,0,0.0,False,88,165961.0,31.14
Bihar,SISAI(ST),0,0.0,False,11,139416.0,38.93
Bihar,SITAMARHI,0,0.0,False,218,292345.0,61.86
Bihar,SITAMARHI NORTH,0,0.0,False,10,78186.0,42.69
Bihar,SITAMARHI SOUTH,0,0.0,False,6,80886.0,51.59
Bihar,SITAMURHI,0,0.0,False,10,143955.0,57.07
Bihar,SIWAN,0,0.0,False,188,311523.0,54.42
Bihar,SONABARSA,0,0.0,False,5,113831.0,46.96
Bihar,SONAHATU,0,0.0,False,4,71800.0,36.94
Bihar,SONBARSA,0,0.0,False,306,313357.0,53.73
Bihar,SONEPUR,0,0.0,False,197,288143.0,58.96
Bihar,SONUA,0,0.0,False,3,76931.0,27.12
Bihar,SUGAULI,0,0.0,False,175,287461.0,59.34
Bihar,SULTANGANJ,0,0.0,False,177,328314.0,52.1
Bihar,SUPAUL,0,0.0,False,174,288703.0,59.45
Bihar,SURAJGARHA,0,0.0,False,182,231469.0,44.01
Bihar,SURSAND,0,0.0,False,177,322038.0,54.01
Bihar,SURYAGARHA,0,0.0,False,51,338795.0,56.03
Bihar,TAJPUR,0,0.0,False,15,98838.0,61.17
Bihar,TAMAR,0,0.0,False,89,155631.0,52.45
Bihar,TARAIYA,0,0.0,False,166,302679.0,54.9
Bihar,TARAPUR,0,0.0,False,229,317340.0,55.0
Bihar,TARARI,0,0.0,False,36,305326.0,55.63
Bihar,TEGHRA,0,0.0,False,37,285190.0,60.0
Bihar,THAKURGANJ,0,0.0,False,125,291257.0,66.14
Bihar,TIKARI,0,0.0,False,50,310262.0,60.16
Bihar,TOKPA,0,0.0,False,5,85006.0,32.66
Bihar,TOPCHANCHI,0,0.0,False,21,90204.0,48.97
Bihar,TORPA,0,0.0,False,65,122854.0,54.63
Bihar,TRIBENIGANJ,0,0.0,False,122,286147.0,61.93
Bihar,TRIVENIGANJ,0,0.0,False,9,192052.0,49.84
Bihar,TUNDI,0,0.0,False,120,176542.0,58.36
Bihar,TUNDO,0,0.0,False,6,110936.0,50.58
Bihar,UJIARPUR,0,0.0,False,48,299159.0,62.05
Bihar,VAISHALI,0,0.0,False,194,328862.0,59.01
Bihar,VALMIKI NAGAR,0,0.0,False,41,331874.0,58.9
Bihar,VARISNAGAR,0,0.0,False,5,199556.0,45.29
Bihar,WARISNAGAR,0,0.0,False,140,322259.0,58.97
Bihar,WARISNAGAR EAST,0,0.0,False,5,81876.0,59.96
Bihar,WARISNAGAR WEST,0,0.0,False,5,66782.0,55.76
Bihar,WARISNAGAR(SC),0,0.0,False,6,162754.0,53.79
Bihar,WARSALIGANJ,0,0.0,False,175,351015.0,48.75
Bihar,WAZIRGANJ,0,0.0,False,54,313544.0,56.07
Bihar,ZIRADEI,0,0.0,False,204,277386.0,52.04
Chhattisgarh,ABHANPUR,0,0.0,False,45,194173.0,83.97
Chhattisgarh,AHIWARA,0,0.0,False,36,220287.0,73.26
Chhattisgarh,AKALTARA,0,0.0,False,46,202784.0,76.68
Chhattisgarh,ALAKATARA,0,0.0,False,10,166485.0,58.72
Chhattisgarh,AMBIKAPUR,0,0.0,False,62,225830.0,79.15
Chhattisgarh,ANTAGARH,0,0.0,False,25,159636.0,75.21
Chhattisgarh,ARANG,0,0.0,False,49,201900.0,76.76
Chhattisgarh,BAGICHA,0,0.0,False,9,120993.0,72.09
Chhattisgarh,BAIKUNTHPUR,0,0.0,False,41,159564.0,81.19
Chhattisgarh,BALOD,0,0.0,False,11,156936.0,83.89
Chhattisgarh,BALODA BAZAR,0,0.0,False,45,256941.0,76.16
Chhattisgarh,BASNA,0,0.0,False,52,205450.0,85.38
Chhattisgarh,BASTAR,0,0.0,False,21,153714.0,83.41
Chhattisgarh,BELTARA,0,0.0,False,54,211315.0,68.05
Chhattisgarh,BEMETARA,0,0.0,False,55,220225.0,78.47
Chhattisgarh,BHANPURI,0,0.0,False,6,133148.0,65.07
Chhattisgarh,BHANUPRATAPPUR,0,0.0,False,33,190186.0,77.71
Chhattisgarh,BHARATPUR-SONHAT,0,0.0,False,31,158649.0,83.94
Chhattisgarh,BHATAPARA,0,0.0,False,50,230873.0,76.69
Chhattisgarh,BHATGAON,0,0.0,False,82,219508.0,78.52
Chhattisgarh,BHILAI,0,0.0,False,15,243634.0,63.38
Chhattisgarh,BHILAI NAGAR,0,0.0,False,46,156660.0,67.47
Chhattisgarh,BIJAPUR,0,0.0,False,29,160826.0,48.94
Chhattisgarh,BILAIGARH,0,0.0,False,42,277044.0,71.75
Chhattisgarh,BILASPUR,0,0.0,False,73,217898.0,61.61
Chhattisgarh,BILHA,0,0.0,False,74,266532.0,73.67
Chhattisgarh,BINDRANAWAGARH,0,0.0,False,29,210629.0,85.72
Chhattisgarh,BIRENDRANAGAR,0,0.0,False,5,144197.0,76.28
Chhattisgarh,CHAMPA,0,0.0,False,9,164786.0,74.15
Chhattisgarh,CHANDRAPUR,0,0.0,False,65,214550.0,75.43
Chhattisgarh,CHITRAKOT,1,3.225806451612903,False,31,165327.0,80.7
Chhattisgarh,CHITRAKOTE,0,0.0,False,7,100661.0,49.73
Chhattisgarh,CHOWKI,0,0.0,False,7,135281.0,71.21
Chhattisgarh,DANTEWADA,0,0.0,False,5,113625.0,60.28
Chhattisgarh,DANTEWARA,2,6.451612903225806,True,31,187641.0,60.57
Chhattisgarh,DHAMDHA,0,0.0,False,11,153233.0,75.07
Chhattisgarh,DHAMTARI,0,0.0,False,52,209369.0,82.38
Chhattisgarh,DHARAMJAIGARH,0,0.0,False,33,197210.0,86.19
Chhattisgarh,DHARSIWA,0,0.0,False,55,209570.0,78.49
Chhattisgarh,DONDI LAHARA,0,0.0,False,31,205206.0,81.24
Chhattisgarh,DONDI LOHARA,0,0.0,False,5,146503.0,77.52
Chhattisgarh,DONGARGAON,0,0.0,False,42,188891.0,85.51
Chhattisgarh,DONGARGARH,0,0.0,False,40,194042.0,82.75
Chhattisgarh,DURG,0,0.0,False,19,334976.0,65.47
Chhattisgarh,DURG CITY,0,0.0,False,52,201841.0,68.97
Chhattisgarh,DURG GRAMIN,0,0.0,False,36,198954.0,74.6
Chhattisgarh,GUNDERDEHI,0,0.0,False,44,224313.0,83.23
Chhattisgarh,JAGDALPUR,0,0.0,False,59,184420.0,78.44
Chhattisgarh,JAIJAIPUR,0,0.0,False,37,228637.0,68.29
Chhattisgarh,JANJGIR-CHAMPA,0,0.0,False,35,203123.0,72.43
Chhattisgarh,JARHAGAON,0,0.0,False,5,135797.0,67.32
Chhattisgarh,JASHPUR,0,0.0,False,39,221453.0,76.94
Chhattisgarh,KANKER,0,0.0,False,36,169877.0,79.32
Chhattisgarh,KASDOL,0,0.0,False,75,333240.0,74.16
Chhattisgarh,KATGHORA,0,0.0,False,56,197527.0,77.96
Chhattisgarh,KAWARDHA,0,0.0,False,53,291790.0,82.5
Chhattisgarh,KESHKAL,0,0.0,False,24,185474.0,81.95
Chhattisgarh,KESKALA,0,0.0,False,5,133619.0,68.99
Chhattisgarh,KESLUR,0,0.0,False,8,127467.0,61.15
Chhattisgarh,KHAIRAGARH,0,0.0,False,49,201701.0,84.54
Chhattisgarh,KHALLARI,0,0.0,False,63,199188.0,83.24
Chhattisgarh,KHARSIA,0,0.0,False,42,203561.0,87.45
Chhattisgarh,KHERTHA,0,0.0,False,9,128823.0,81.71
Chhattisgarh,KHUJJI,0,0.0,False,39,179268.0,84.82
Chhattisgarh,KONDAGAON,0,0.0,False,28,164741.0,83.81
Chhattisgarh,KONTA,0,0.0,False,20,164744.0,55.31
Chhattisgarh,KORBA,0,0.0,False,59,226306.0,71.59
Chhattisgarh,KOTA,0,0.0,False,82,198546.0,75.01
Chhattisgarh,KUNKURI,0,0.0,False,32,193905.0,78.1
Chhattisgarh,KURUD,0,0.0,False,47,194081.0,88.9
Chhattisgarh,LAILUNGA,0,0.0,False,31,192155.0,84.97
Chhattisgarh,LORMI,0,0.0,False,56,197352.0,72.33
Chhattisgarh,LUNDRA,0,0.0,False,47,176557.0,86.02
Chhattisgarh,MAHASAMUND,0,0.0,False,55,192098.0,80.52
Chhattisgarh,MALKHARODA,0,0.0,False,8,159854.0,67.18
Chhattisgarh,MALKHARODA(SC),0,0.0,False,18,172862.0,58.54
Chhattisgarh,MANDIRHASOD,0,0.0,False,11,82127.0,78.61
Chhattisgarh,MANENDRAGARH,0,0.0,False,47,131273.0,74.57
Chhattisgarh,MARO,0,0.0,False,8,141666.0,68.51
Chhattisgarh,MARWAHI,4,7.407407407407407,False,54,183868.0,81.13
Chhattisgarh,MASTURI,0,0.0,False,49,270582.0,69.06
Chhattisgarh,MOHALA-MANPUR,0,0.0,False,29,156016.0,80.34
Chhattisgarh,MUNGELI,0,0.0,False,42,226498.0,69.74
Chhattisgarh,NARAINPUR,0,0.0,False,21,176030.0,75.14
Chhattisgarh,NARAYANPUR,0,0.0,False,3,142249.0,61.3
Chhattisgarh,NAVAGARH,0,0.0,False,30,237642.0,73.07
Chhattisgarh,PAL,0,0.0,False,9,169279.0,63.7
Chhattisgarh,PALI-TANAKHAR,0,0.0,False,29,212195.0,81.79
Chhattisgarh,PALLARI,0,0.0,False,7,147750.0,71.65
Chhattisgarh,PAMGARH,0,0.0,False,51,194635.0,70.9
Chhattisgarh,PANDARIYA,0,0.0,False,38,279459.0,77.85
Chhattisgarh,PATAN,0,0.0,False,44,195205.0,83.33
Chhattisgarh,PATHALGAON,0,0.0,False,32,214865.0,80.68
Chhattisgarh,PILKHA,0,0.0,False,10,169604.0,68.91
Chhattisgarh,PRATAPPUR,0,0.0,False,40,208698.0,83.56
Chhattisgarh,PREMNAGAR,0,0.0,False,47,212141.0,80.86
Chhattisgarh,RAIGARH,0,0.0,False,56,248329.0,77.13
Chhattisgarh,RAIPUR CITY GRAMIN,0,0.0,False,55,283081.0,61.12
Chhattisgarh,RAIPUR CITY NORTH,0,0.0,False,46,182462.0,60.29
Chhattisgarh,RAIPUR CITY SOUTH,0,0.0,False,108,238736.0,61.67
Chhattisgarh,RAIPUR CITY WEST,0,0.0,False,68,248278.0,60.47
Chhattisgarh,RAIPUR RURAL,0,0.0,False,17,341682.0,64.56
Chhattisgarh,RAIPUR TOWN,0,0.0,False,16,183193.0,67.28
Chhattisgarh,RAJIM,0,0.0,False,47,211908.0,82.84
Chhattisgarh,RAJNANDGAON,0,0.0,False,71,197480.0,78.95
Chhattisgarh,RAMANUJGANJ,0,0.0,False,37,188650.0,82.1
Chhattisgarh,RAMPUR,0,0.0,False,37,201547.0,83.36
Chhattisgarh,SAJA,0,0.0,False,39,224964.0,82.38
Chhattisgarh,SAKTI,0,0.0,False,55,196588.0,75.54
Chhattisgarh,SAMRI,0,0.0,False,47,197591.0,82.41
Chhattisgarh,SANJARI BALOD,0,0.0,False,42,207561.0,84.54
Chhattisgarh,SARAIPALI,0,0.0,False,34,190695.0,83.04
Chhattisgarh,SARANGARH,0,0.0,False,54,242877.0,79.89
Chhattisgarh,SARIA,0,0.0,False,10,121178.0,87.16
Chhattisgarh,SIHAWA,0,0.0,False,35,189216.0,82.81
Chhattisgarh,SIPAT,0,0.0,False,13,133301.0,72.85
Chhattisgarh,SITAPUR,0,0.0,False,45,188476.0,81.3
Chhattisgarh,SURAJPUR,0,0.0,False,8,139874.0,68.26
Chhattisgarh,TAKHATPUR,0,0.0,False,66,222883.0,72.97
Chhattisgarh,TANAKHAR,0,0.0,False,12,165839.0,68.94
Chhattisgarh,TAPKARA,0,0.0,False,6,117163.0,74.39
Chhattisgarh,VAISHALI NAGAR,0,0.0,False,69,222899.0,65.8
Delhi,ADARSH NAGAR,0,0.0,False,85,173416.0,59.83
Delhi,AJMERI GATE,0,0.0,False,12,36294.0,60.25
Delhi,AMBEDKAR NAGAR,0,0.0,False,28,157223.0,64.24
Delhi,ANAND PARBAT,0,0.0,False,16,48294.0,50.23
Delhi,ARYA PURA,0,0.0,False,7,28564.0,71.9
Delhi,ASHOK NAGAR,0,0.0,False,14,105175.0,48.35
Delhi,BABARPUR,0,0.0,False,96,217243.0,65.7
Delhi,BADARPUR,0,0.0,False,94,321556.0,59.54
Delhi,BADLI,0,0.0,False,109,219941.0,63.49
Delhi,BALJEETNAGAR,0,0.0,False,6,109840.0,35.72
Delhi,BALJIT NAGAR,0,0.0,False,29,104233.0,52.23
Delhi,BALLI MARAN,0,0.0,False,35,87401.0,55.53
Delhi,BALLIMARAN,0,0.0,False,69,141744.0,71.63
Delhi,BARA KHAMBA,0,0.0,False,12,38396.0,38.68
Delhi,BARAKHAMBA,0,0.0,False,3,26187.0,57.12
Delhi,BASTI JULAHAN,0,0.0,False,5,28060.0,69.61
Delhi,BAWANA,0,0.0,False,74,319559.0,61.91
Delhi,BHALSWA JAHANGIRPUR,0,0.0,False,49,178836.0,54.75
Delhi,BIJWASAN,0,0.0,False,35,201630.0,61.98
Delhi,BURARI,0,0.0,False,90,361703.0,61.45
Delhi,CHANDNI CHOWK,0,0.0,False,130,125717.0,61.41
Delhi,CHAWRI BAZAR,0,0.0,False,5,27948.0,75.09
Delhi,CHHATARPUR,0,0.0,False,42,218736.0,64.59
Delhi,CIVIL LINES,0,0.0,False,12,42777.0,53.2
Delhi,DARIBA,0,0.0,False,4,24538.0,76.29
Delhi,DARYA GANJ,0,0.0,False,4,21803.0,74.63
Delhi,DELHI CANTONMENT,0,0.0,False,40,76756.0,53.68
Delhi,DELHI CANTT,0,0.0,False,52,129703.0,45.43
Delhi,DELHI CONTONMENT,0,0.0,False,7,35064.0,50.2
Delhi,DEOLI,0,0.0,False,26,236728.0,63.5
Delhi,DEPUTY GANJ,0,0.0,False,11,33041.0,74.05
Delhi,DEV NAGAR,0,0.0,False,16,37036.0,59.45
Delhi,DR. AMBEDKAR NAGAR,0,0.0,False,36,90055.0,54.07
Delhi,DWARKA,0,0.0,False,64,220001.0,61.97
Delhi,GANDHI NAGAR,0,0.0,False,108,182831.0,62.63
Delhi,GEETA COLONY,0,0.0,False,47,121543.0,56.03
Delhi,GHONDA,0,0.0,False,129,222398.0,63.91
Delhi,GITA COLONY,0,0.0,False,12,81293.0,51.4
Delhi,GOKALPUR,0,0.0,False,40,234779.0,70.79
Delhi,GOLE MARKET,0,0.0,False,65,85572.0,45.62
Delhi,GREATER KAILASH,0,0.0,False,35,180653.0,60.09
Delhi,HARI NAGAR,0,0.0,False,83,175191.0,61.78
Delhi,HASTSAL,0,0.0,False,51,263875.0,55.0
